ID,Tree Time (sec)
347,6.318598508834839
348,5.04989218711853
349,31.87966537475586
350,1.9696342945098877
351,3.4691574573516846
352,4.826182126998901
353,21.494952917099
354,3.1899969577789307
355,38.81983733177185
356,68.64889550209045
357,5.8510801792144775
358,2.6506552696228027
359,24.10677719116211
360,30.408056259155273
361,1.3060553073883057
362,1.9571995735168457
363,28.18556046485901
364,50.313257455825806
365,55.90907883644104
366,9.76166582107544
367,4.888616323471069
368,11.289047002792358
369,28.753423929214478
370,77.739901304245
371,2.5539584159851074
372,5.901675701141357
373,4.743889093399048
374,2.6147308349609375
375,12.743726968765259
376,37.954935789108276
377,1.6093735694885254
378,12.72041368484497
379,0.2257218360900879
380,36.14613485336304
381,11.432400703430176
382,41.673163414001465
383,36.73782014846802
384,0.38373541831970215
385,88.63374638557434
386,3.0771336555480957
387,11.364526987075806
388,0.2728302478790283
389,3.4079837799072266
390,5.908980369567871
391,0.9184408187866211
392,5.645485877990723
393,28.449437379837036
394,95.9774706363678
395,6.073821783065796
396,15.52361249923706
397,8.787434339523315
398,112.91521286964417
399,61.3234384059906
400,8.519002199172974
401,5.196428537368774
402,6.205933094024658
403,1.1194524765014648
404,17.637504816055298
405,59.56270360946655
406,116.37812685966492
407,0.20646047592163086
408,27.059378623962402
409,13.711687326431274
410,22.95846199989319
411,4.825629234313965
412,15.875974893569946
413,35.75723886489868
414,33.548054695129395
415,0.4837338924407959
416,25.366575717926025
417,0.9568049907684326
418,42.0058217048645
419,9.198400259017944
420,4.422109127044678
421,49.76554894447327
422,35.99027156829834
423,16.835840702056885
424,0.27112340927124023
425,32.75019288063049
426,31.888530492782593
427,1.4711108207702637
428,10.904134511947632
429,12.3292818069458
430,3.0268983840942383
431,22.336663007736206
432,13.861319065093994
433,23.263771772384644
434,10.02692699432373
435,0.3212394714355469
436,8.123542308807373
437,8.710792779922485
438,18.178659915924072
439,2.614232063293457
440,1.5206074714660645
441,0.9961133003234863
442,1.5193839073181152
443,2.764477252960205
444,21.941733837127686
445,17.24723792076111
446,3.6468522548675537
447,2.7430174350738525
448,13.264479398727417
449,0.061005592346191406
450,0.06324505805969238
451,2.4965343475341797
452,3.036440849304199
453,3.4918887615203857
454,26.795783758163452
455,9.101090669631958
456,0.992218017578125
457,14.56258511543274
458,17.25703263282776
459,17.604607343673706
460,7.3991663455963135
461,6.486490964889526
462,28.104166984558105
463,45.93138074874878
464,0.020998477935791016
465,0.5076413154602051
466,0.2402658462524414
467,8.129072427749634
468,35.76304841041565
469,15.551892757415771
470,3.810492515563965
471,0.11056709289550781
472,0.927072286605835
473,0.08101058006286621
474,8.073414325714111
475,13.679119110107422
476,18.213218212127686
477,0.4192354679107666
478,8.06955623626709
479,2.594714641571045
